lom_id,intuitiveness,fluidity,speed
a779805cdd4f30f07f05a363d26592995c700699c326bb4d679d45d9edf8f53f,"[2.29, 0.823]",[],"[1, 1]"
ae71a04241f15bad86a7e756eb30eca849352cf15fd35029e1ea07a56fd864a1,[0.572],[],[1]
8d3d389de3076d7843fd9b8c15e539304fa652662e6f7877965da78ae3863408,[4.059],[],[1]
fed520f8e9e4f4a4a1606174be2db8bba4acfc5c69039cd893f60d3e0736362e,"[1.58, 2.094, 0.109, 4.128]",[],"[1, 1, 1, 1]"
d0ccac53a27be5e3d402f9d9dbe90a47c6e0831d62e8100ed0d2809bcd668678,[1.714],[],[1]
c062ff747c9b20e92be68632f69d24f45c53527fd0c0d56c981068d0243e65d8,[1.001],[2.1870000000000003],[2]
4fd43f024f35fe359f4af473d5d16dcabd91157d32cdb2f4b6de1813b7e7f915,"[1.829, 1.476]",[],"[1, 1]"
61033ac0f7c76ff75ec12f615c2da6fed35c07b301472a1e22c0123ada45f8bc,[0.517],[],[1]
08d0f44156664d0f238fb76b1ccaeebe1de46c36cc690fa1a6a25e0931d2eab5,[2.602],[],[1]
8d4128e836f16f87a7ac146e906a3ae3765fef11dcdb00724aaf413a1cdcd7c4,[0.873],[],[1]
5de392b0b476933d613807f4e3f5d8746ed75f5b62c01e9fbd7ab6e95fea4884,[0.327],[],[1]
8cfabe32a4a8d8ded7759d626224d67ba503390bfa0254aaa3ff86e48d8568f7,"[0.591, 0.433, 0.171, 0.51, 0.578, 1.719]",[],"[1, 1, 1, 1, 1, 1]"
4da0eed33ac929ba7fd514d4e18893a42fee1e2169ab6430dbb3ab0679cba04c,[0.44],[],[1]
2cea988d52211b7f5418f3d445339e240b6b0e3f4ff67caa57a2d9cbe5c6c7ee,"[2.17, 1.147]",[],"[1, 1]"
a1c1310504c14ab1e3215c04299d93877dc66c06bde9ea3001ce3bde6cd75672,[2.015],[],[1]
a41b6e7d8165cdb603bb6b1509e4e546804dc718fbb0db24d8e1cfb622127320,[2.221],[],[1]
66bba103a917336f19e68bc593598a20405858d91fde6ff20cf52c94de3b0b8f,[0.978],[],[1]
c05767f81e65795ff7a9419e6f149c8c45403f8840b88fba9ed81f43842313ce,[0.814],[],[1]
fc6411b11f0dcfab8b9467403f2518cc6c2610812a85d0e73b621c8f699b6fc3,[1.465],[],[1]
3b9e14bbdd3edce55f27a2c7103d9a92676a5b6a9d15c95c7b22c6fddbf487d3,[1.649],[],[1]
6e3c0682403de43e1f7bf5714bab705bd42a8363642206aff9eaf55c80a307f6,[0.82],[],[1]
2afa528fba5411a2bf3adccfcd85ae979eef0958bdb3545abb7445230ee27391,[0.669],[],[1]
ed5ff60ac5315b788fcfe155a759d70cb3430de229ff9d417318eb0c2c3c95f4,[1.955],[],[1]
a1b063daac1a7039b8d4b81e42aca5d951990d3554b4dec214835b31f89af182,[2.851],[],[1]
6aab79d7175fd1406fcac5aac901a59b4328ae6c0137eef3123adaf0d7dff93e,[0.194],[],[1]
aab05ff3d093275a9f662f2e82773e980ba74ca649f16dc9892e94c31d77b57f,[0.418],[],[1]
f942308bf209f00096f7728edb188289ebd35b1ae4555d3b9f4a23ef6090d4f0,[0.767],[],[1]
f7d9221ed67ee25da6b12d944ec1a878caea51c6c03d4fcb3d8de999a06f9e18,[0.382],[0.9380000000000001],[2]
c70c870a3be6402f1757538b342cffb14c065194bea4637e00f3f3b8f0358580,[2.287],[],[1]
0de7e4ba484e6074ac64cb191971139c6a9f7e5ed88ed5b45d4e510453dd3a4a,[1.237],[],[1]
ea7798a495d48b19cf47b09af7c4b3b9f9c5ab84df9a2168c07ddd311db76278,"[0.236, 0.791, 0.642]",[],"[1, 1, 1]"
640f653bd0b08b5c8b2c7a70733746dc9a26227c80cc932a20de0faec14ee2e1,"[0.69, 3.188, 0.736]",[],"[1, 1, 1]"
31771534d37fd2e1f6942cee653f372393ed1e628a83a81e6052c11e31f1048d,[1.542],[],[1]
bd7a5882d04c9cd2fef1e792bfde0a924c61e783696a39640b15622d6099a853,"[1.076, 1.421]",[],"[1, 1]"
63b4c09b286550fad0166109a146cc81848c7ee1a51d71d467ef79da0a61c6b4,[0.657],[],[1]
5a9210c890e34b0c3c7f25a7ca3c9605b15fae9d477a97fcc29c74c413e89a36,[0.693],[],[1]
d49baf0d8ccb7822003db0b897a902901dc62832e68085a402751b0e599e778a,[0.545],[],[1]
6e13198440c8989bc103123dd11d124958d5d8964059d6f667ac5637688b1fa5,[1.046],[],[1]
5ea4316e32cf4d5bc70c79fc339bb80c04c4223547467fa866c0cf91da59640f,[1.171],[],[1]
671fdcc0e19da18546c9558075690543c44f942e4ebadf0a7e5265d327a77df4,[0.273],[],[1]
18360f853acbe58b13fc3842c45ad82d6128992f104e1bd31dedfd9583b4f03f,[1.391],[],[1]
afe43b65f20e29e10bdabd4352cfa8773ed04fea81c73892ca61e1e722317bba,[2.183],[],[1]
2c4d347d9b06f704f20175a0e352c0c4ac57d4c9383d0c8cf32b5ed1c6ba773e,"[0.296, 1.906]",[],"[1, 1]"
cb7254c9fb05e9578a05cb36a52c908af4350547a61f95c403a8651a619e210e,[0.451],[],[1]
33c69ae91732c51fc1f569df2555d44f202fc2cf2891ac9f945482ffe6137bcc,[0.139],[],[1]
336b21aa7bcb5ab19a149d998ced8085cdbc3736aa5a35adabe6cb9e68d4a4b1,[1.643],[],[1]
8120650758edd35121bb42be35109cff8ba9aebf0a603adca6d11cebebc89bdd,"[0.518, 1.493, 1.418]",[],"[1, 1, 1]"
88bed4afead874b0bcdef9b28b2742308b65549416009979383af7ccd252f79e,[1.335],[],[1]
e845eebcf3b9e395ceef66d4bf6b2417387d77feb2194200726e57de096783c1,[1.427],[],[1]
a9a7d0bd9b547866b964c068b4fdf6a18ee5b5e4c5841950b90378e511849349,"[0.986, 1.785]",[0.3750000000000002],"[1, 2]"
a43883d7fbfe4a52152b367587f63374233f8a55c38bdfa030c3f4b8214c88d7,"[0.725, 0.793, 0.977]",[],"[1, 1, 1]"
e8b3d3af289ec1e6ee681924ac9cb1f74a9f1324e2d93c547476c30ea936a220,"[2.495, 0.854, 2.246]",[],"[1, 1, 1]"
9c62d5527dd9787dcda7c50f1a8f5dce3c553b8aa9b02a42121e2f15e7c6e7fc,[1.955],[],[1]
f3a27e577f0b1b0e99255f672fcc402d0b1f0c3e066faf3e31cb63e16664b875,"[1.416, 2.435, 1.171, 0.391]",[],"[1, 1, 1, 1]"
21ec44327ff1c804fb9718cb7330f5f1641bb8033109e984fec47b4c77cc8935,[0.545],[],[1]
ee16081a8af5670da0e75aa0feec1a1e4219ec0ef3ef546884b5e1c16abd5b48,[2.746],[],[1]
41612badfa8f31895a5ff4d5e398e1c8862a6da4645d26db936264c8a93878b1,"[1.111, 0.387]",[],"[1, 1]"
db919bd9c88f98956591522f04c19f1360fb863d0f6cc58997086f5543c50b61,[1.508],[],[1]
8f1430057a26fc37d50c631658378332ef12a997826853fe46093cf41ca68132,[0.403],[],[1]
7159b38f0a65a6093c1f24a5316b4c5fb996bebe72c65ee7fc8d6fccc04c9015,[1.288],[],[1]
f7379c8b764324cf290ec74bd36dc29c41aa83c1ae3ea8e88e8731c7ad21bb3b,[0.66],[],[1]
7b2252b3486e6289e07f27d716f94fa544bcbfcfb96583720e9c985e118b7568,[0.405],[],[1]
3d7e147b466b5911a0be87a5468dc596c48b4e16239a877d8b4fefc0a04ca9f1,[0.462],[],[1]
0cf844c2722b4e8ea694b6072cc305fd66c41171e3a3d9388bf1e0f0645be519,[0.324],[],[1]
08c5131429b4c07fac8f8fe2bd9484659b75303bcbd6fbcc5ef898fe3b7fe22c,[3.208],[],[1]
402a2259fec76014d6d372bda5c82fd2328a2b0531a6c7fb80084370879a1b7b,[2.338],[],[1]
0ef86e33245cf1b0211e5e7c2fa5242f54b8fde678be0c5a9ff42f2e075b2feb,[0.513],[],[1]
5f3e21b9b2899a457e81dba0c3890fcd1d9d407fc97a3d21d5dd3b2184f530e6,"[0.897, 3.85]",[],"[1, 1]"
9e32d51c932ac98d9c50e51a774d36852fc1f0579c058cb04fbe2316bfbbd439,[0.325],[],[1]
a95f85dc66a4bd7f36cb9db8d37af5585adc133ea53c8727a33706844d7400d7,[3.063],[],[1]
c0d672306ebd0e6a6b390cf77e596b3cf8c221aa44875e98fc1d1cba987f73db,"[1.638, 3.389]",[],"[1, 1]"
0c487dd90ac2a7a5ac5c4d10f3d1cf9101b8da8c154632932a6ba76daad8eeec,[2.676],"[1.468, 0.6259999999999994]",[3]
9336aeef84f18f5003093086b79e7ded83866c958951f3f54080eebf034c5173,"[4.981, 5.156]",[],"[1, 1]"
640d6b9844f83063e8f312e72c2e1a92398c7e293db32d58118984d38f9d7009,[6.301],[],[1]
0d809766046d7c82e4a94dc469e09bec0c2424b839471ab2c3bda2a2779ddd01,[3.493],[],[1]
3ae2c7ebf155bad8adc41d42762e1cf381e8348bada8021a499ed24042fd8c02,[1.652],[],[1]
63ff6c73f5f07c1cff38e91358d1c7815d0e878de1a8081562f7cda95439869c,[3.212],[],[1]
dd28f818fcba201cdbb0e7549e59697b5817245c5c7ab38f4df0703d2209db9f,"[2.664, 4.888]",[],"[1, 1]"
ea261aefea95e29968dd7da23d9a57568fd923b76ba3f403ac54fe9681f8e139,[10.391],[],[1]
3533295dce17018c4150bb4ffcc475b0ff4cecdd00b3f4f105cc0d6c9c8f563d,"[5.883, 2.227]",[1.5919999999999996],"[2, 1]"
bf0a60ee98c35f42f97966f2234bf3034c0d661d204090fc6d85d53743bbae61,"[0.18, 0.329, 0.18, 0.18, 0.18]",[],"[1, 1, 1, 1, 1]"
b443f24fe26eb5ce9beb16cce5eeedd0297e20fd8094602a947d0fc1cbea82c9,"[0.362, 0.362, 0.362, 0.362]",[],"[1, 1, 1, 1]"
d2717d56e29e827d27d84bd6aa6529a2e46838ff3959bbbcf2a4530face34220,"[6.159, 6.159, 6.159, 6.159]",[],"[1, 1, 1, 1]"
bb4ab96436636f3f233d708b614e65acb67129a74bb3525ba4e00e004310e814,"[3.295, 3.295]","[0.13600000000000012, 0.13600000000000012]","[2, 2]"
fd7a99307a94c5c4ee63576fffd911c31cf298f4606d8b9887095e5d33a28cea,[0.308],[],[1]
e549f0b62bc426ac6edd146d861122cd368ebfccd140e6c73df662821c4f4035,"[2.474, 2.474]",[],"[1, 1]"
49458477ae6f4417b4d8514f342a05d3700551b0d1d9bb397667525cf85c5837,[4.165],[0.992],[2]
d981aa672428a528a104df25162b2e0b9aa60c988a6a4b61aab87e89b4b80734,"[26.016, 26.016, 26.016]",[],"[1, 1, 1]"
6be1696c7860d84c9e740ae6547b3e7935fab66342eb56a276f28740d7113a4d,"[28.991, 28.991, 28.991]",[],"[1, 1, 1]"
a722c6b3bf94fffdf0513429598032e5171c89ac71972de41a46257008bafcbf,[0.979],[],[1]
6a437822037e6a110c078dd77ed45250d966aad61817ea09adde00dd2c1eb5ee,"[2.374, 2.374, 2.374]",[],"[1, 1, 1]"
fb90004bed81fa26dd9e571d38c8429ee67e83572443ac92fe43ee0e9b39edcb,"[1.948, 1.948]",[],"[1, 1]"
4a7eda098f595c7f84eef44c907266db3e3a18c3ab59d08f34d2e19820d05be7,"[1.368, 1.368, 1.368]",[],"[1, 1, 1]"
5dc142b4831b60cf0439159766975aa63db584eab4c3390237a8726453caee7d,"[4.703, 4.703, 4.703, 4.703]",[],"[1, 1, 1, 1]"
63b639bb1cad8934822dd52934d834d41033332e8da93a362e72e8fee6e35f4d,"[1.284, 1.284, 1.284]",[],"[1, 1, 1]"
28cc1eebee8b6a515adf91b7f80c24efe29ed43c987bced0287cb4b862e67079,[1.018],[],[1]
1e47cb3906858f3088d74c9ed3b3a528276dc7abfcdf747f86a1e59b1fae0e09,[6.148],[],[1]
c5e91e4d555c9605d622c85e14a15d92995f74697d816a5fb40ce4e7a55c5c55,"[1.352, 1.352, 1.352]",[],"[1, 1, 1]"
0c70cf784baf5ef7cf5912e680e5f4f4bdcbe8d819dcfabc55174111db6e19f1,"[0.838, 0.838, 0.838, 0.838]","[1.737, 1.737, 1.737, 1.737]","[2, 2, 2, 2]"
c3f9001da5381e9936275af7ee7db95ce8e627a0320cb77582b1a1691c57d859,"[4.233, 4.233, 4.233, 4.233]",[],"[1, 1, 1, 1]"
4fc9c386407f2c5e80ad63508b571fcf96ec93ad9dd3c54bdb6fa0c7894b88ca,"[7.4, 7.4, 7.4]",[],"[1, 1, 1]"
7cc91cf23e4c8b627f607df6cece02a88dfb35f48917d56f9a0b3df57d9b752d,"[2.453, 2.453]",[],"[1, 1]"
b110f4cff1a974d09d24f06eb3e9e3f377c184becf5fa1394ac0d42eb77e79d6,"[10.077, 10.077, 10.077]","[0.1120000000000001, 0.11999999999999922, 0.1120000000000001, 0.11999999999999922, 0.1120000000000001, 0.11999999999999922]","[3, 3, 3]"
c4964b883d40fcf5d4a8009874d0901df0b074e2143c13936f50dc31219c6dc4,[4.595],[0.06300000000000061],[2]
289193f04eacb73c9b2e2df0d6510dcca57f3d01f9d47d6263cea22f397113ba,[5.947],[0.05400000000000027],[2]
2416c07310c1e2fb3a0df15255cf14830c833dd2e5f6528115ea52a514f4fe50,[4.586],[],[1]
7dc0a556a954519923a5a041ca2039578d44c490ba3558b20871e04f3924e25d,[5.398],[],[1]
80259172516b09bdf4ed35fa5f05556c700f6a448327a0624c9aa4575eae46ae,[4.842],[],[1]
9bad795ac662247110be420fbb9ee5c3ee930676f1138a6036643784580b6a5d,"[3.768, 3.768]",[],"[1, 1]"
0ed06260153807cdbf8e3fe874ac2a73be8dcf424b0180248bba9ab810913408,"[2.624, 2.624, 2.624, 2.624]",[],"[1, 1, 1, 1]"
11c2634edaa5a62ece57ed21f52085f23239b3888c4bbaab16ad32d5a6aecead,[1.206],[],[1]
5ff5b663403118e8c889afb88a179afe8b2a64ba0c9b566ecc7d5f21ded10d37,[1.598],[],[1]
880e63ebbd880f53ad03b1b0cc07c6f3eef3129e0be24108ebcf2684778d7e98,"[1.042, 1.042]",[],"[1, 1]"
6e3b6e67c0604d14ec8475cad35d0dc7406bf51d84153c5cd96d938cb4fceb26,"[0.773, 0.773, 0.773]",[],"[1, 1, 1]"
6638c63d8dfe7df8a67b08ef71cd5da8d2ae1712fa726843b8d06ccbff231727,[1.234],[],[1]
d25412f91a7e596c47175928ae4b602da2c8bd01d3541d9af14b62c63817ebc6,[0.675],[],[1]
568bfc5a3814ede76e5159d4ad8546bb254720d227c69caded5e2dc7299d6a7a,[0.166],[0.768],[2]
4a0c73aa4bf1a18d50af3e26fbec7833b35bfd0fa2c724af8e0609fb078ff43d,[50.969],[0.40800000000000125],[2]
e378ab95aa981b5231309538da92afc26c1ca39ea36ad1ec470f39bdb48fe6b8,[17.669],[],[1]
9ada0dfee11301201911e6ab0a55b141af9c3138240a850e25e5df826306ee15,[14.172],[],[1]
fd88227c07436542035e688d9fe3400277256b9cf017dc283f0457b3b6712f41,[0.664],[],[1]
fe6bab5d276b2c960f944c565a2636cfa100118fcc02215ce45d87f30d851f1b,[0.867],[],[1]
474375392b132e76effcb615246d01fc351ab6a792bb047a5fda2722f392e175,[0.703],[],[1]
62345d9827bc93d67b4f45da5b260162215683a26f554491496b143defeac761,[1.081],[],[1]
cc47287ccd6656a0668e707645197c4a44f5d32ca4ef98b709455a913446e91f,[1.198],[],[1]
9edf23322de414353ccaa4f814b8d0c6f4f364a8be776d021f1a248c852ef02b,[1.082],[],[1]
d8a3b78c6564b37e09403d98473ce3a9f45794dfe30381be0185549d067a256f,[0.801],[0.922],[2]
c7f4d455511c1d3d43df6dd3f018627de994c454fab779a029acb5105839f939,[0.687],[],[1]
edb718151b6621a89b16939a945c9fe7ff0b096fcbb4efddcea53399d14f2b72,[0.278],[],[1]
10a2e52b22f4954f55642116b774baec2f2a0d14a00c35c34fa2824548350262,"[0.897, 0.897]",[],"[1, 1]"
8d35049c0173afd03d3658bb843c89716fb08b733453867879a811efd39ac8f8,"[0.803, 0.803, 0.803]","[0.6880000000000001, 4.584, 1.032, 0.6880000000000001, 4.584, 1.032, 0.6880000000000001, 4.584, 1.032]","[4, 4, 4]"
c5fe856786ed1aad1a38f89e6940a49f718b8db3cb4a4dcb837385d0ed7a07dc,"[3.212, 3.212]",[],"[1, 1]"
7af3b2bfb2ee963aded6e60a79bd3dbfb1a31b724ffb55e0135c0c453b6765e1,"[8.953, 8.953, 8.953]",[],"[1, 1, 1]"
b79434050f4333107ea6f9b69731e5fcfbcbdb842d21c94e3187485aa8ff1177,"[23.38, 23.38, 23.38]","[0.17999999999999972, 0.1910000000000025, 0.2129999999999974, 0.17999999999999972, 0.1910000000000025, 0.2129999999999974, 0.17999999999999972, 0.1910000000000025, 0.2129999999999974]","[4, 4, 4]"
dfbcc1557c11f83dca0a4b2c9c82bd3a02ae65b6d7192739c971d17c3778bbe1,"[3.384, 3.384, 3.384]",[],"[1, 1, 1]"
9b5588d89df273ce2626ebf0fb36aeb4eeea969733b74b9f11e63f6432285127,"[3.398, 3.398, 3.398]",[],"[1, 1, 1]"
98937eea0b5597e6fea2558e240dad9175fdd48c4968bcd4b3eccbc92ec9399c,"[0.411, 0.411, 0.411]",[],"[1, 1, 1]"
2a73973d69631fe5369d8c173669e05531c2fe77566f5fbd6c5e6e87a1158aec,[0.534],"[1.272, 0.32799999999999985]",[3]
aec3c2678f682650581dd273d4fd3e60c93cb2a90aa577d2484bec608406617d,[22.955],[1.7020000000000017],[2]
27346651f4741da963fb2e5f0753783599fb50a3e31186d5976ca1c852dae734,"[3.0, 3.0, 3.0]",[],"[1, 1, 1]"
8db86ecfc953260a6cd0ec0f7e0d9ceeb8a075fe1c6b1a4f1288883a4ec35eaa,"[2.447, 2.447]",[],"[1, 1]"
b99c9d4a6e2967fca427d559e2f05cb37c6886f8ed0b73142f4d6442532ba520,"[0.291, 0.291]",[],"[1, 1]"
9f29f87945db861229245e1ea3b179df98e682882ef9ba7f6fa3b842749cd7bc,[0.109],[],[1]
759239f959e80d6498abd38ba23bf14800bb85ec65ebb65ef2fc0a35f7a9b4d9,[4.925],[],[1]
82316e1ef3353fbca1dbc7bb4ad71d60b0356aeb519cdcef69c7b068c082cc0c,[1.365],[],[1]
c2bf62d9862f517b9f7c5b6a5688f81f9bd2dab37dc1030b473f07b779d140a3,"[0.539, 0.539]","[0.384, 0.384]","[2, 2]"
d2b677753c6a8ba6dd036f92bac49b9ded28b71e3b24bb33e1abafc187f0ae7b,"[0.536, 0.536]",[],"[1, 1]"
9e8291ada8e366d7e441d7ddfd77d8dade05a15c7b9a271f3462d05cb56c4a93,"[2.223, 2.223]",[],"[1, 1]"
802b7dc0c45640ac753a58e5b01551e2f23463d8c1840638c5e8543018a1d8d1,[0.571],[],[1]
caf11c117c8451dbe9e6ac9f94300a468fcff2cdd5297130ce1184564bc8b698,[2.119],[],[1]
a0cd2a34da12a842393dbdde902b9a978dfc57fa244daeb8169b338639aa71b6,[2.471],[],[1]
99122ed3d4d37a9f1f231ed46a9607bc62fd6025aec52118b7eef3ffa37ab2cd,[13.346],[],[1]
c24b6829435280e4631f90980cecb762c88a47c93f374b68e66b075bb73dfe08,"[3.583, 3.583, 3.583]",[],"[1, 1, 1]"
da8b29bb2c0ca0aecfde2fa165c9fae9dbed88119f31e6f24a09920ce5f6b417,"[0.353, 0.353]",[],"[1, 1]"
d0e5d4538cbfe38812d0930015a80117b11f924cc1fc02b7619f261973a0c16b,"[0.105, 0.105]",[],"[1, 1]"
e3b60d849bc3c3e542b94ac9b6e51b5e21cad108b6af44b56d03b3157b7ec1c5,"[4.101, 4.101]",[],"[1, 1]"
a17531a7dbf0df6799ca2280b63f7dea0f3d51ecbaa0dc82ad3333ecb62eb2c8,"[0.143, 0.143]",[],"[1, 1]"
ac0394cc06c9e6220ba5675086e5118fef6a6671a07c9fef743dd01d1da56801,[40.925],[],[1]
7ee4ebdde23f33cbacdee2a30ee95d9267c397f735abfac091095384518c61ba,[0.682],[],[1]
ffb42447f9749e5b4f6a07c40b3dfa5cdd097a4caa400f0dce0c4be6cd1eb12a,[33.406],"[48.02400000000001, 4.881, 8.382999999999996]",[4]
71786be54ce9615c7fbe0285743e6a67ba1830d42a898136b1f35744a0061808,[2.068],[],[1]
4d343302091cca1e607ac9a8d75e53c8330d36e86a41c36684db609f61d5d410,"[0.399, 0.399]",[],"[1, 1]"
c35d0f071379492876ce1d024e764a3b7b5489618aea4f63156df22409db15ae,[0.428],[],[1]
8f713d4c9981a6e0e11c9188280e71334672e1020dab3ea003821e5a706a6a6c,"[1.676, 1.676, 1.676]",[],"[1, 1, 1]"
c2b51840d107e00500abdbbc1ec5a7dd472d33d0fbd42034cb652910b96ec94e,[2.665],[],[1]
6d3a567599304ce41895d1c738d3e3991702b240901f7496e67759e96351fc16,[0.399],[],[1]
83201a6833d6ebe6d58dc9dfcb7c3e6757d2fe5661350fdc4b3d628d5daa92f0,[0.337],[],[1]
961e0865ba77c87a0353006588ebabe11271a9af1120657ab62d5b6d42f38dc6,"[0.417, 0.417, 0.417]","[1.405, 22.768, 1.405, 22.768, 1.405, 22.768]","[3, 3, 3]"
9ce7832a61267e50f231b7280123b74e678f531dee6da344a55729dad7fb1a0a,[0.322],[],[1]
99376a14d1180929a1ee697eaf73578e532cc5a2e9fb2911f71a4a4c5e309c88,"[1.505, 1.505]",[],"[1, 1]"
550382e53b77734c6c3841ca5c897c0957eae72664bbc5ec9797ad7d2164a8fa,"[31.234, 31.234]","[1.857999999999997, 1.857999999999997]","[2, 2]"
58d9a8954310568bc6bd877f4b2569ac76d895df021b43b0c9b98da466ca1b9a,[3.116],[],[1]
6da6c80f8709099c20efbf587329f05d2c75f353bafe79583a6ba1e80964b4b4,"[0.176, 0.176]",[],"[1, 1]"
ba73105ea167412111f4dcbaa5e57c7eb53f02fbfe359362f590f3aec52eced9,[7.737],[],[1]
2117dfc9fb2ea3a0cdfbc0138c6556d0d4525dcec8893d32ef7fb46646dd9689,"[33.828, 33.828]",[],"[1, 1]"
209d30242e8be6e69bd61933a377f79bdeb784fc64780995128fe89653f9d67e,"[2.079, 2.079]","[0.1519999999999997, 0.14400000000000013, 0.2879999999999998, 0.1519999999999997, 0.14400000000000013, 0.2879999999999998]","[4, 4]"
fd913f6c1917f7a5df9641ffc2ac79ca0b1c8e892d817d780fc83fdc19e0ca8e,"[1.556, 1.32, 1.556]","[0.1399999999999999, 0.30800000000000005, 0.13600000000000012, 0.43599999999999994, 0.4039999999999999, 0.29200000000000004, 0.1399999999999999, 0.30800000000000005, 0.13600000000000012, 0.43599999999999994]","[5, 3, 5]"
5193c82312a9d0e04a8f9879c8cfcdb7f9993310330a92d96d5aade5c6e86121,[1.737],[],[1]
6a3359b5459f3e43cb7b2c2a60abe6ad970651e49aa8b8124fc097d988ab2839,[0.834],[],[1]
6c1e8fbb4edcf01dd1db2837c6de00e01f50755db6a752b638749ea296c7fbea,[0.853],[],[1]
68b28ba1bd89fe87ca1ea94ff184f652489121dd3b81b394aa29b8c0e2885bea,"[1.028, 1.028]",[],"[1, 1]"
17c460f4904ce27ab18806e8e7cee2303157fba0f6ee76345a71598107a7b875,[0.403],"[1.463, 2.257, 4.787999999999999, 1.8510000000000009]",[5]
01ce73ddacf3815cab43d7df9f02d838e9daac755aec73cefda4ab6849ba7b20,[0.1],[],[1]
d603983a2138e494cb2f347b873520f99a216c5174865eff8a8d99b8a426a573,[3.551],[],[1]
f3897baddfe63bff335f5b7b69c74aef23a1e02ec5121fb9c753c74069d56b0b,[1.113],[],[1]
5a22c8146ef7408d194b579905eeafac34e233af0d7ddd87c974841223ac5ca7,"[8.843, 8.843, 8.843]","[2.1050000000000004, 2.1050000000000004, 2.1050000000000004]","[2, 2, 2]"
9d363c813cde1460fbdda19684b0b6cb04e65ab306ad1aa8663f4d4270a4a92c,"[1.139, 1.139]","[0.10699999999999998, 0.16300000000000003, 0.10699999999999998, 0.16300000000000003]","[3, 3]"
26447571d2a6d783a607316c40696b8b3865a0c3f7d3f10bf426945bcb082f49,[4.349],[],[1]
62b8dbd958604219d2716c372bceba6f7c7497b003781a05102ccc2b9dda1f2a,[4.271],[],[1]
4bd1320f674a7e1683f1c4bf76a11e65b018b16ce8945b4ed3300cee5e2b7ca9,"[0.146, 0.146]",[],"[1, 1]"
47e86d5bbb0f77a7a4a7d94c3b5c2117db192c3ec0dbead5ee81fce77e130e5d,"[6.329, 6.329, 6.329]","[4.664000000000001, 4.664000000000001, 4.664000000000001]","[2, 2, 2]"
adbe47a5e5af646ff3ef7c2ecca767c52c74870565efbece96b7c11277d6b750,"[0.985, 0.985]",[],"[1, 1]"
169d443997f3b02efe34860d525d1c1a0d64f9f290fca6849f1c96f9e6686476,"[6.578, 6.578]","[6.935999999999999, 6.935999999999999]","[2, 2]"
1021c48a303a0fd4def3735695cdfd107b62ac2045e3258481a10cd3b19cdfd7,"[9.391, 9.391, 9.391]","[1.8320000000000007, 50.735, 1.8320000000000007, 50.735, 1.8320000000000007, 50.735]","[3, 3, 3]"
ac5a921202c62ab811c94b0249c0bd7ffcc4c7d9d8eee9c61d9f52dcbf89f90f,"[0.743, 0.743]",[],"[1, 1]"
207232a79f1a4e1964e649c141712dc237f3dd01c2e03eaa8de0eff45b5c7b92,[0.553],[16.066],[2]
8f265fa253caf04b7e36a20696599bb97a765e6e068a4e0bce3a706a47097eb0,"[0.249, 0.249, 0.249]",[],"[1, 1, 1]"
fa20737be0e8aeecbda5a7d0774d733dae202feed86c9f29ab78d152937629fb,[8.17],[],[1]
8a3b5d4c542f2ead5ccc21c6787b6f427431504da6d56edcdf4f61cfc614d7d4,[6.514],[],[1]
c55e0b7a391aeace3cf12d277aa0d072c7209da91457d151cbce446daefaca85,"[1.283, 1.283, 1.283]","[5.2780000000000005, 19.727, 5.2780000000000005, 19.727, 5.2780000000000005, 19.727]","[3, 3, 3]"
c10f42613266dc80d0c0fd74c3ede5e1a0e083daeed3e91b5f7c05a1d50edac6,"[0.239, 0.239]",[],"[1, 1]"
59b000b74a35aaf24dd80a417be3b35562df9dc8209ff6ceced65e8c9201bd4e,"[0.1, 0.1, 0.1]",[],"[1, 1, 1]"
feb7115179928df6b18195799ae10950fd6aabb245f35a300218260bd3aa1c88,[6.166],[0.6479999999999997],[2]
1858d64d72652cf03574bcc3a964169805ddff9fd985b067f281708a2c1dc390,[2.927],[],[1]
e89ecea14cfe1b6ee62013d016710c088ebd888f5c791c511990ad01046a0264,"[22.063, 22.063]","[74.512, 74.512]","[2, 2]"
f023f2621066b78277c50f855dd0eb751ef09ea77c67307da14014477d33ddd6,"[14.215, 14.215, 14.215]","[0.13700000000000045, 0.1999999999999993, 0.13700000000000045, 0.1999999999999993, 0.13700000000000045, 0.1999999999999993]","[3, 3, 3]"
39369800cfa878a9e6266e0936aa081f9bea637a9e0857bfcb4deda8fa2feba4,"[0.444, 0.8]",[],"[1, 1]"
7a5f0e7c7d5b3dc4e97068999779d6e6502254ceef888943eb2aec4768590676,[0.235],[],[1]
906893eb348226c1a22d625d616f409944404529459e3724d68da0afacc635fb,"[1.843, 1.843]","[0.16000000000000014, 0.16000000000000014]","[2, 2]"
e3609452413705b29f500f802d392cbc5511fce6e0a34ba0987c106eeae5df0a,"[0.127, 0.127, 0.127, 0.127]",[],"[1, 1, 1, 1]"
6bfb5f6bcf42861ba6a5b0ede16697c9871072741508343cc03c042c1b42f1d9,"[1.028, 1.028]",[],"[1, 1]"
00a3092c90a90266219e950a12a25e9e5359de817260706611acd31439a37dce,"[2.165, 2.165]",[],"[1, 1]"
4a0f058b5c9633695801be64cf4faed50f12f8c056f1e3598f2035e6673c81fa,[2.986],[],[1]
7be6586d3a46dc7c00bc59815c2870323e97033236e9e980cba31afad06f622e,[1.088],[],[1]
